Time,Accuracy,Speed,BatteryPower,Acceleration,BatteryPower_SG,Speed_SG,Acceleration_SG
105.8,0.047,8.636,17943.942,0.43,17963.1710909091,8.64373193473193,0.617097902097887
105.9,0.069,8.712,17975.341,0.76,18015.4642144522,8.70670396270396,0.637237762237763
106.0,0.068,8.756,18014.997,0.44,18030.3751118881,8.77117948717949,0.675501165501198
106.1,0.065,8.845,18059.153,0.89,18015.2412470862,8.8418041958042,0.731958041958032
106.2,0.063,8.91,17995.566,0.65,17942.4894032634,8.9175710955711,0.786666666666658
106.3,0.06,9.001,17818.875,0.91,17806.7828508159,8.99913752913753,0.810221445221424
106.4,0.058,9.078,17648.958,0.77,17616.9145151515,9.07961538461538,0.800268065268061
106.5,0.055,9.163,17450.448,0.85,17395.3628601399,9.15919114219114,0.75623543123548
106.6,0.053,9.238,17147.803,0.75,17181.201969697,9.23086247086247,0.692575757575743
106.7,0.052,9.305,16934.858,0.67,17013.9999417249,9.29770629370629,0.636829836829831
106.8,0.05,9.361,16845.711,0.56,16923.6817039627,9.35822843822844,0.595652680652679
106.9,0.049,9.411,16860.753,0.5,16910.6725710956,9.41683682983683,0.574498834498832
107.0,0.048,9.469,16949.171,0.58,16967.5706177156,9.47312820512821,0.576748251748282
107.1,0.046,9.524,17060.929,0.55,17055.8468834499,9.53218648018648,0.597319347319339
107.2,0.045,9.594,17208.888,0.7,17124.585960373,9.59259207459208,0.616083916083907
107.3,0.044,9.656,17257.585,0.62,17151.7700629371,9.65540326340327,0.624860139860122
107.4,0.043,9.718,17197.558,0.62,17138.1152144522,9.7175641025641,0.600617715617702
107.5,0.041,9.784,17053.796,0.66,17094.1209277389,9.77552680652681,0.559452214452248
107.6,0.041,9.832,16982.985,0.48,17047.6793006993,9.82945454545455,0.536993006993002
107.7,0.056,9.889,16974.074,0.57,17027.0273473194,9.88292540792541,0.544592074592068
107.8,0.076,9.934,17026.553,0.45,17054.2994079254,9.93837296037296,0.570396270396261
107.9,0.074,9.984,17112.806,0.5,17131.4724335664,9.99700466200466,0.614452214452204
108.0,0.071,10.05,17258.692,0.66,17245.1601724942,10.0612634032634,0.650734265734291
108.1,0.068,10.134,17392.999,0.84,17368.2031375291,10.1271515151515,0.674475524475521
108.2,0.065,10.2,17466.802,0.66,17466.9652587413,10.1961585081585,0.693263403263406
108.3,0.062,10.272,17539.099,0.72,17528.4198461539,10.2658041958042,0.674662004661996
108.4,0.06,10.338,17581.702,0.66,17549.1927412587,10.3310909090909,0.628496503496505
108.5,0.058,10.381,17558.448,0.43,17532.0278205128,10.3915034965035,0.587365967366
108.6,0.056,10.458,17419.699,0.77,17494.4503776224,10.4485641025641,0.582599067599051
108.7,0.055,10.503,17332.93,0.45,17398.3721585082,10.5080233100233,0.588111888111876
108.8,0.053,10.556,17219.911,0.53,17205.062967366,10.5661864801865,0.572738927738917
108.9,0.051,10.621,17047.711,0.65,16910.8323543124,10.6225710955711,0.557389277389265
109.0,0.05,10.682,16739.402,0.61,16541.0399487179,10.6776643356643,0.510174825174856
109.1,0.048,10.741,16137.46,0.59,16125.7819487179,10.7246060606061,0.480909090909087
109.2,0.053,10.776,15574.835,0.35,15697.8836923077,10.7738461538462,0.474242424242413
109.3,0.063,10.813,15171.475,0.37,15315.7738787879,10.8194545454545,0.452156177156165
109.4,0.061,10.858,14942.387,0.45,15022.3218298368,10.8642773892774,0.459242424242412
109.5,0.06,10.898,14817.804,0.4,14845.5933776224,10.911303030303,0.472272727272758
109.6,0.057,10.968,14810.605,0.7,14784.993958042,10.9587319347319,0.490244755244762
109.7,0.055,11.009,14837.056,0.41,14784.3262634033,11.009351981352,0.501270396270394
109.8,0.052,11.067,14844.46,0.58,14808.98904662,11.058986013986,0.494557109557096
109.9,0.051,11.112,14844.64,0.45,14849.4976550117,11.1082634032634,0.480932400932385
110.0,0.049,11.147,14848.177,0.35,14954.2122097902,11.1551724941725,0.463869463869484
110.1,0.048,11.2,14868.048,0.53,15021.9395291375,11.2010372960373,0.467447552447544
110.2,0.046,11.245,14894.516,0.45,15001.9340722611,11.248662004662,0.475034965034979
110.3,0.045,11.298,14898.766,0.53,14724.7573962704,11.2960442890443,0.471095571095577
110.4,0.044,11.338,14753.352,0.4,14167.9719067599,11.3428811188811,0.455920745920724
110.5,0.042,11.394,13749.908,0.56,13362.2253613054,11.3872284382284,0.414055944055966
110.6,0.042,11.427,12664.724,0.33,12492.2286037296,11.4256923076923,0.357587412587405
110.7,0.04,11.467,11230.801,0.4,11731.7060629371,11.4587459207459,0.310710955710953
110.8,0.04,11.487,10693.755,0.2,11261.6296550117,11.4878344988345,0.282016317016312
110.9,0.038,11.514,10746.785,0.27,11206.4681701632,11.5151491841492,0.26096736596736
111.0,0.038,11.537,11646.908,0.23,11630.0106107226,11.540027972028,0.254114219114229
111.1,0.041,11.561,12618.101,0.24,12358.0867365967,11.565972027972,0.276841491841489
111.2,0.05,11.6,13669.003,0.39,13386.7255804196,11.5953962703963,0.310699300699304
111.3,0.057,11.631,14548.97,0.31,14423.7784475525,11.6281118881119,0.356643356643346
111.4,0.062,11.665,15370.338,0.34,15455.8308344988,11.6667249417249,0.425745920745915
111.5,0.062,11.705,16183.605,0.4,16412.1582797203,11.7132610722611,0.487296037296075
111.6,0.064,11.764,17526.53,0.59,17337.1246643357,11.7641841491842,0.529778554778552
111.7,0.063,11.809,18179.745,0.45,18231.7514755245,11.8192167832168,0.564930069930042
111.8,0.06,11.887,19240.961,0.78,19082.0684219114,11.8771701631702,0.585337995337981
111.9,0.058,11.947,19934.681,0.6,19916.2766270396,11.9362843822844,0.585361305361314
112.0,0.056,11.995,20635.221,0.48,20708.3491701632,11.9942424242424,0.583601398601441
112.1,0.054,12.056,21352.854,0.61,21439.5534545455,12.0530046620047,0.599778554778556
112.2,0.053,12.107,22013.439,0.51,22210.4588158508,12.1141981351981,0.630093240093226
112.3,0.051,12.173,22925.168,0.66,22852.6543193473,12.1790233100233,0.675675990675967
112.4,0.05,12.241,23496.055,0.68,23355.9319020979,12.2493333333333,0.72996503496502
112.5,0.048,12.326,23960.252,0.85,23723.0839184149,12.3250163170163,0.75623543123548
112.6,0.047,12.401,24205.172,0.75,23993.4692354312,12.4005804195804,0.748694638694641
112.7,0.045,12.487,23978.96,0.86,24181.3855641026,12.4747552447552,0.714778554778536
112.8,0.044,12.544,23929.959,0.57,24299.8829067599,12.5435361305361,0.66137529137527
112.9,0.043,12.614,24359.763,0.7,24412.3207599068,12.6070303030303,0.595920745920751
113.0,0.042,12.664,24683.401,0.5,24564.8276550117,12.6627202797203,0.562808857808902
113.1,0.058,12.718,24790.46,0.54,24734.5866083916,12.7195920745921,0.566235431235419
113.2,0.081,12.775,24849.944,0.57,24877.9712773893,12.7759673659674,0.612820512820491
113.3,0.079,12.835,24825.559,0.6,24844.1096759907,12.8421561771562,0.691060606060593
113.4,0.076,12.899,24871.804,0.64,24660.7419184149,12.9141794871795,0.758403263403256
113.5,0.072,12.995,24429.617,0.96,24372.0762680653,12.9938368298368,0.799941724941765
113.6,0.069,13.068,23926.946,0.73,23973.7622820513,13.0741678321678,0.799930069930068
113.7,0.066,13.171,23340.344,1.03,23470.2844405594,13.1538228438228,0.770326340326333
113.8,0.064,13.237,23078.932,0.66,22946.5664965035,13.2282331002331,0.713100233100218
113.9,0.061,13.301,22439.927,0.64,22454.2767762238,13.2964428904429,0.642039627039619
114.0,0.059,13.351,21847.197,0.5,22019.9930955711,13.356641025641,0.591736596736634
114.1,0.057,13.412,21486.966,0.61,21598.6037132867,13.4147902097902,0.553321678321678
114.2,0.056,13.461,21357.824,0.49,21214.1291072261,13.4673053613054,0.535745920745906
114.3,0.054,13.523,21016.187,0.62,20849.948946387,13.5219393939394,0.545477855477837
114.4,0.052,13.578,20480.699,0.55,20570.2974662005,13.5764009324009,0.543065268065251
114.5,0.051,13.634,20158.573,0.56,20319.9281701632,13.6305524475524,0.536923076923119
114.6,0.049,13.679,20027.127,0.45,20057.2071585082,13.6837855477856,0.520139860139867
114.7,0.048,13.734,19803.077,0.55,19748.6817575758,13.7345804195804,0.489755244755223
114.8,0.046,13.783,19600.178,0.49,19421.9937668998,13.7817365967366,0.456620046620036
114.9,0.045,13.828,19286.582,0.45,19126.2817599068,13.8259044289044,0.422039627039628
115.0,0.044,13.875,18851.815,0.47,18845.3276829837,13.8661445221445,0.404743589743615
115.1,0.057,13.904,18386.371,0.29,18615.1376223776,13.9068531468531,0.398822843822829
115.2,0.08,13.946,18251.963,0.42,18501.1498018648,13.9459090909091,0.409778554778558
115.3,0.077,13.981,18515.212,0.35,18506.6842307692,13.9888088578089,0.437505827505833
115.4,0.075,14.025,18650.253,0.44,18641.760993007,14.0334102564103,0.458811188811172
115.5,0.071,14.085,18830.118,0.6,18829.7232144522,14.0805710955711,0.485419580419616
115.6,0.068,14.13,19035.424,0.45,18959.4838484848,14.1304941724942,0.496806526806514
115.7,0.065,14.189,19076.432,0.59,18922.150955711,14.1799324009324,0.487051282051258
115.8,0.063,14.225,18969.707,0.36,18726.6498881119,14.2279044289044,0.470396270396274
115.9,0.061,14.274,18523.182,0.49,18447.8292377622,14.2740116550117,0.439557109557101
116.0,0.059,14.316,18017.324,0.42,18126.9687249417,14.3158158508159,0.419195804195824
116.1,0.057,14.358,17629.588,0.42,17860.9151958042,14.3578508158508,0.407983682983687
116.2,0.055,14.395,17544.842,0.37,17703.7397156177,14.3974125874126,0.3972261072261
116.3,0.053,14.441,17583.711,0.46,17662.8294848485,14.437296037296,0.389347319347312
116.4,0.052,14.471,17775.486,0.3,17735.1866876457,14.4752820512821,0.377051282051276
116.5,0.05,14.516,18051.918,0.45,17872.966037296,14.5127062937063,0.358216783216812
116.6,0.049,14.547,18082.407,0.31,18041.4041585082,14.5469254079254,0.347284382284374
116.7,0.05,14.583,18061.93,0.36,18146.3667179487,14.5821631701632,0.341282051282045
116.8,0.056,14.619,18090.906,0.36,18189.1425967366,14.6151818181818,0.345571095571108
116.9,0.056,14.649,18162.847,0.3,18123.9112051282,14.6512773892774,0.366666666666657
117.0,0.054,14.679,18116.991,0.3,17934.8470862471,14.6885151515152,0.384673659673669
117.1,0.052,14.731,17696.0,0.52,17662.3311282051,14.7282121212121,0.393100233100231
117.2,0.05,14.761,17368.6,0.3,17330.2100932401,14.7671351981352,0.394335664335669
117.3,0.048,14.815,16771.66,0.54,16884.8992890443,14.8070792540793,0.394090909090895
117.4,0.047,14.851,16206.528,0.36,16348.3565384615,14.8459533799534,0.377634032633999
117.5,0.045,14.881,15795.033,0.3,15752.7742307692,14.8826060606061,0.343053613053616
117.6,0.044,14.911,15330.769,0.3,15146.6197902098,14.9145641025641,0.317750582750595
117.7,0.043,14.949,14429.551,0.38,14447.5421585082,14.9461561771562,0.299347319347345
117.8,0.045,14.972,13722.455,0.23,13685.7963170163,14.9744335664336,0.280396270396266
117.9,0.05,15.002,12972.541,0.3,12903.4978135198,15.0022354312354,0.266515151515142
118.0,0.048,15.025,12267.942,0.23,12172.4269184149,15.0277365967366,0.236993006993021
118.1,0.047,15.054,11358.921,0.29,11569.7994009324,15.049634032634,0.202191142191139
118.2,0.046,15.073,10901.394,0.19,11154.82797669,15.0681748251748,0.177354312354321
118.3,0.044,15.085,10865.116,0.12,10893.5364125874,15.0851048951049,0.155909090909085
118.4,0.043,15.098,10896.528,0.13,10805.7336107226,15.0993566433566,0.145839160839143
118.5,0.042,15.111,10920.942,0.13,10862.8258344988,15.1142727272727,0.146340326340332
118.6,0.041,15.127,11055.683,0.16,10999.8287715618,15.1286247086247,0.148414918414932
118.7,0.042,15.142,11245.085,0.15,11176.6424545455,15.1439557109557,0.154009324009319
118.8,0.047,15.161,11449.832,0.19,11427.4923006993,15.1594265734266,0.156585081585081
118.9,0.049,15.183,11672.867,0.22,11794.700020979,15.1752727272727,0.168356643356657
119.0,0.048,15.193,11958.202,0.1,12266.6538251748,15.1930979020979,0.184941724941725
119.1,0.047,15.208,12704.467,0.15,12768.0494731935,15.2122610722611,0.202995337995319
119.2,0.046,15.227,13354.256,0.19,13224.8731864802,15.233696969697,0.22331002331003
119.3,0.044,15.256,13787.16,0.29,13535.6450792541,15.2569230769231,0.245641025641051
119.4,0.042,15.287,13941.334,0.31,13656.06804662,15.2828251748252,0.27173659673657
119.5,0.041,15.311,13730.601,0.24,13589.3460745921,15.3112703962704,0.285571095571092
119.6,0.04,15.34,13338.349,0.29,13365.8723962704,15.3399393939394,0.280757575757594
119.7,0.039,15.366,12873.5,0.26,13135.0366759907,15.3674219114219,0.254766899766908
119.8,0.04,15.393,12746.843,0.27,12983.8871888112,15.3908927738928,0.220582750582758
119.9,0.042,15.414,12865.554,0.21,12972.1721911422,15.4115384615385,0.197342657342642
120.0,0.042,15.435,13093.228,0.21,13107.8198461538,15.4303613053613,0.181433566433552
120.1,0.045,15.449,13410.235,0.14,13337.3392237762,15.4478251748252,0.163624708624714
120.2,0.047,15.458,13629.046,0.09,13621.4703613054,15.4630862470863,0.166433566433575
120.3,0.047,15.478,13784.256,0.2,13757.8623589744,15.4811118881119,0.186048951048956
120.4,0.046,15.499,13789.644,0.21,13791.6090932401,15.500296037296,0.200641025641032
120.5,0.045,15.522,13664.91,0.23,13604.7001911422,15.5212400932401,0.224137529137524
120.6,0.056,15.539,13376.968,0.17,13178.9628531469,15.5451235431235,0.245815850815832
120.7,0.087,15.578,12434.401,0.39,12514.1060955711,15.5704032634033,0.237365967365962
120.8,0.085,15.588,11931.463,0.1,11627.740955711,15.5925967365967,0.209813519813521
120.9,0.081,15.613,10529.144,0.25,10577.1705454545,15.612365967366,0.18168997668998
121.0,0.077,15.634,9433.443,0.21,9447.18319114219,15.6289347319347,0.142610722610729
121.1,0.074,15.644,8290.476,0.1,8385.12305128205,15.6408881118881,0.08849650349651
121.2,0.071,15.644,7312.524,0.0,7485.24541258741,15.646634032634,0.0496736596736717
121.3,0.068,15.652,6560.521,0.08,6708.80322843823,15.6508228438228,0.0245337995337899
121.4,0.066,15.652,6113.767,0.0,6183.01303962704,15.6515407925408,-0.01039627039626
121.5,0.064,15.646,5963.179,-0.06,5816.15233100233,15.6487435897436,-0.0394638694638805
121.6,0.061,15.644,5680.005,-0.02,5631.5196993007,15.643648018648,-0.0460023310023499
121.7,0.059,15.644,5455.905,0.0,5569.71806526807,15.6395431235431,-0.0348484848484615
121.8,0.058,15.641,5456.803,-0.03,5529.59698601399,15.6366783216783,-0.0148717948717889
121.9,0.056,15.625,5552.549,-0.16,5462.78886480187,15.6365687645688,0.0060139860139595
122.0,0.056,15.628,5617.708,0.03,5408.52188344988,15.6378811188811,0.0148018648018686
122.1,0.054,15.645,5501.692,0.17,5399.98828904429,15.6395291375291,0.0187878787878934
122.2,0.052,15.65,5214.932,0.05,5396.74048251748,15.6416386946387,0.021305361305339
122.3,0.051,15.648,5220.682,-0.02,5387.3196013986,15.6437902097902,0.0230536130536226
122.4,0.052,15.644,5469.72,-0.04,5395.24449184149,15.6462494172494,0.0160722610722883
122.5,0.059,15.644,5557.472,0.0,5447.99413053613,15.6470046620047,0.0035314685314526
122.6,0.062,15.644,5604.376,0.0,5555.6561958042,15.6469557109557,0.002972027972019
122.7,0.06,15.644,5739.394,0.0,5767.25272727273,15.6475990675991,0.0081818181818248
122.8,0.057,15.651,5917.443,0.07,6031.70424475524,15.6485920745921,0.0031235431235465
122.9,0.055,15.656,6185.41,0.05,6341.42622843823,15.6482237762238,-0.0067132867132801
123.0,0.053,15.651,6574.049,-0.05,6699.80108391608,15.6472494172494,-0.0084032634032831
123.1,0.05,15.644,7221.442,-0.07,7056.87498834499,15.6465431235431,-0.0009557109557167
123.2,0.049,15.644,7469.825,0.0,7314.52734965035,15.6470582750583,0.0164801864802031
123.3,0.048,15.644,7550.826,0.0,7439.23468531469,15.6498391608392,0.0525407925407776
123.4,0.046,15.656,7498.396,0.12,7406.05840326341,15.6575664335664,0.0973776223776021
123.5,0.045,15.667,7316.622,0.11,7237.08103962704,15.6693146853147,0.125454545454565
123.6,0.044,15.682,6912.172,0.15,7007.95364335665,15.6826573426573,0.132855477855481
123.7,0.043,15.698,6713.588,0.16,6795.41005827506,15.6958857808858,0.110314685314695
123.8,0.044,15.711,6597.377,0.13,6710.44052214452,15.7047202797203,0.056515151515181
123.9,0.044,15.711,6677.528,0.0,6775.08423310023,15.7071888111888,0.0019114219114246
124.0,0.044,15.711,6905.159,0.0,6990.98101398602,15.7051025641026,-0.0290209790210055
124.1,0.048,15.707,7093.547,-0.04,7281.88171561772,15.7013846153846,-0.0319463869463816
124.2,0.065,15.689,7758.86,-0.18,7545.58479254079,15.6987132867133,-0.0033682983683025
124.3,0.064,15.689,7949.171,0.0,7728.0939020979,15.700710955711,0.0468181818181705
124.4,0.061,15.7,7990.819,0.11,7798.21116783217,15.7080769230769,0.0898018648018693
124.5,0.059,15.721,7740.802,0.21,7769.41827738928,15.7186713286713,0.116841491841491
124.6,0.057,15.737,7543.061,0.16,7664.44358041958,15.7314452214452,0.12831002331003
124.7,0.054,15.753,7357.632,0.16,7488.59411421911,15.7443333333333,0.107377622377632
124.8,0.052,15.756,7311.1,0.03,7359.19515384615,15.7529207459208,0.0666083916083861
124.9,0.051,15.756,7304.105,0.0,7267.82731002331,15.757655011655,0.0262237762237745
125.0,0.049,15.756,7248.268,0.0,7222.95345687646,15.7581655011655,-0.0072144522144505
125.1,0.049,15.756,7172.989,0.0,7185.1154988345,15.7562121212121,-0.0089044289044436
125.2,0.049,15.758,7093.633,0.02,7098.35655944056,15.7563846153846,0.0245221445221496
125.3,0.048,15.76,6988.264,0.02,6939.9625011655,15.7611165501166,0.0545804195804137
125.4,0.046,15.758,6852.051,-0.02,6744.91611888112,15.7673006993007,0.0599766899766943
125.5,0.045,15.766,6626.607,0.08,6546.49165034965,15.7731118881119,0.0536829836829997
125.6,0.044,15.789,6232.256,0.23,6359.88577622378,15.7780372960373,0.0401631701631627
125.7,0.043,15.793,6071.456,0.04,6207.89013286713,15.7811445221445,0.0212237762237685
125.8,0.042,15.783,6073.463,-0.1,6104.83612587413,15.7822820512821,0.0129020979021009
125.9,0.04,15.778,6086.178,-0.05,6053.55371561772,15.7837249417249,0.0063986013986116
126.0,0.04,15.778,6090.907,0.0,6055.04015850816,15.7835617715618,-0.0099533799533896
126.1,0.046,15.778,6124.618,0.0,6098.36072494173,15.7817342657343,-0.0052913752913762
126.2,0.052,15.783,6115.905,0.05,6119.33204662005,15.7825034965035,0.0230652680652718
126.3,0.051,15.795,6091.417,0.12,6089.445,15.7863473193473,0.0419230769230599
126.4,0.049,15.791,6087.193,-0.04,6028.45538694639,15.7908881118881,0.0415617715617683
126.5,0.047,15.788,6075.982,-0.03,5974.55501864802,15.7946596736597,0.033403263403253
126.6,0.045,15.795,5959.864,0.07,5964.23656876457,15.7975687645688,0.0222144522144415
126.7,0.044,15.804,5845.014,0.09,6028.22727039627,15.7991025641026,0.0103613053613215
126.8,0.043,15.804,5989.884,0.0,6155.13314219114,15.799641025641,0.006748251748263
126.9,0.043,15.8,6309.192,-0.04,6322.30104662005,15.8004522144522,0.0046270396270475
127.0,0.042,15.8,6625.866,0.0,6509.80050815851,15.8005664335664,0.0031468531468538
127.1,0.041,15.8,6840.802,0.0,6694.70183449884,15.8010815850816,0.0118764568764538
127.2,0.041,15.8,6890.127,0.0,6841.38406993007,15.8029417249417,0.02878787878787
127.3,0.04,15.802,6882.211,0.02,6916.51062937063,15.8068391608392,0.0411888111888186
127.4,0.039,15.812,6866.101,0.1,6931.84743356643,15.8111794871795,0.0381235431235444
127.5,0.038,15.822,6861.504,0.1,6917.45810722611,15.8144638694639,0.0380536130536079
127.6,0.039,15.822,6883.928,0.0,6882.16740792541,15.8187902097902,0.0465268065267914
127.7,0.04,15.822,6858.355,0.0,6817.53659440559,15.8237692307692,0.047925407925397
127.8,0.049,15.822,6767.195,0.0,6709.1232960373,15.8283752913753,0.0411888111888098
127.9,0.054,15.827,6621.44,0.05,6551.64537995338,15.832006993007,0.0363170163170063
128.0,0.054,15.841,6381.583,0.14,6367.99803496504,15.8356386946387,0.0389976689976756
128.1,0.054,15.844,6131.181,0.03,6190.41172960373,15.8398065268065,0.03759906759907
128.2,0.053,15.844,5962.831,0.0,6051.93597202797,15.8431585081585,0.0268764568764523
128.3,0.051,15.844,5863.012,0.0,5955.30211655012,15.8451818181818,0.0110256410256495
128.4,0.049,15.844,5889.612,0.0,5888.22527272727,15.8453636363636,-0.0046503496503549
128.5,0.048,15.844,5926.932,0.0,5853.50581818182,15.8442517482517,-0.0068181818181937
128.6,0.046,15.844,5902.559,0.0,5829.70621911422,15.844,-0.0012587412587451
128.7,0.046,15.844,5774.763,0.0,5780.25844522145,15.844,0.0
128.8,0.045,15.844,5640.209,0.0,5695.63271561772,15.844,0.0
128.9,0.044,15.844,5579.996,0.0,5566.1538974359,15.844,0.0020979020979085
129.0,0.046,15.844,5446.921,0.0,5399.50298834499,15.8444195804196,0.0066083916084029
129.1,0.056,15.844,5231.706,0.0,5211.64095104895,15.8453216783217,0.0036247086247078
129.2,0.059,15.844,5049.766,0.0,5014.32949184149,15.8451445221445,-0.0075990675990482
129.3,0.058,15.844,4828.669,0.0,4823.13812820513,15.8438018648019,-0.0217016317016209
129.4,0.055,15.844,4616.155,0.0,4666.89162004662,15.8408041958042,-0.0437296037296189
129.5,0.054,15.839,4500.842,-0.05,4583.88225874126,15.8350559440559,-0.0661072261072208
129.6,0.052,15.827,4472.661,-0.12,4573.13701631702,15.8275827505828,-0.0782284382284226
129.7,0.05,15.82,4566.3,-0.07,4590.61548717949,15.8194102564103,-0.0800932400932484
129.8,0.049,15.81,4689.978,-0.1,4619.73031701632,15.8115641025641,-0.0717016317016511
129.9,0.048,15.8,4748.116,-0.1,4635.11009090909,15.8050699300699,-0.0484382284382195
130.0,0.053,15.8,4668.912,0.0,4605.04166666667,15.8018764568765,-0.0213752913752708
130.1,0.072,15.8,4457.205,0.0,4511.23702797203,15.8007948717949,-0.0154428904428814
130.2,0.07,15.8,4310.852,0.0,4340.43148717949,15.7987878787879,-0.0213752913752944
130.3,0.068,15.8,4149.674,0.0,4103.95642890443,15.7965198135198,-0.0208857808857648
130.4,0.065,15.8,3917.676,0.0,3830.99572494173,15.7946107226107,-0.0252214452214542
130.5,0.062,15.789,3646.114,-0.11,3576.07632634033,15.7914755244755,-0.0382167832168023
130.6,0.059,15.778,3368.082,-0.11,3389.38613053613,15.7869673659674,-0.0611655011654867
130.7,0.057,15.778,3182.083,0.0,3317.45022144522,15.7792424242424,-0.0918181818181829
130.8,0.055,15.778,3200.26,0.0,3391.61380885781,15.7686037296037,-0.111456876456896
130.9,0.053,15.764,3496.88,-0.14,3615.54438228438,15.756951048951,-0.118333333333343
131.0,0.052,15.745,3951.588,-0.19,3956.0649044289,15.7449370629371,-0.134953379953381
131.1,0.05,15.724,4465.826,-0.21,4374.03216083916,15.7299603729604,-0.148811188811191
131.2,0.049,15.714,4811.75,-0.1,4761.04524242424,15.7151748251748,-0.114160839160816
131.3,0.052,15.709,5055.913,-0.05,4998.98041258741,15.7071282051282,-0.0479020979020776
131.4,0.053,15.699,5161.368,-0.1,5030.86770629371,15.7055944055944,0.0006410256410216
131.5,0.052,15.694,5117.007,-0.05,4899.07619347319,15.7072564102564,0.029953379953353
131.6,0.05,15.714,4683.731,0.2,4642.86755477855,15.7115850815851,0.0377855477855448
131.7,0.049,15.731,4160.815,0.17,4335.67219347319,15.7148135198135,0.0195221445221511
131.8,0.048,15.72,3834.305,-0.11,4025.31979254079,15.7154895104895,-0.001258741258736
131.9,0.047,15.711,3738.626,-0.09,3748.42557342657,15.7145617715618,-0.024627039627029
132.0,0.046,15.711,3573.939,0.0,3545.53368997669,15.7105641025641,-0.065885780885772
132.1,0.044,15.698,3521.154,-0.13,3466.778,15.7013846153846,-0.090431235431266
132.2,0.043,15.689,3477.416,-0.09,3463.24265734266,15.6924778554779,-0.0754195804195959
132.3,0.041,15.689,3431.625,0.0,3506.83288344988,15.6863006993007,-0.0679836829836619
132.4,0.04,15.682,3534.178,-0.07,3592.3237948718,15.6788811188811,-0.0754079254079308
